elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,G1_infra_vuln,G2_rain_x_return,G3_soil_x_rainfall,G4_is_very_low_elev,land_use,soil_group,storm_drain_type,rainfall_source,dem_source,risk_class,risk_class_encoded,latitude,longitude
13.19,4.02,88.5,72.3,10,22.014870609774608,723.0,289.2,0,6.0,3.0,2.0,2.0,3.0,Low,1,6.965006,79.861194
26.83,6.38,333.6,41.1,5,52.288319297305186,205.5,82.2,0,1.0,1.0,3.0,3.0,4.0,Low,1,-33.903752,18.415667
19.87,4.55,57.2,47.5,2,12.571400941975954,95.0,142.5,0,0.0,2.0,2.0,1.0,3.0,Low,1,-23.496734,-46.433007
70.86,7.04,60.3,25.9,5,8.565328742430763,129.5,77.69999999999999,0,6.0,2.0,2.0,1.0,1.0,Low,1,-12.013189,-77.130811
0.91,4.14,212.8,19.2,5,51.400842026951636,96.0,57.599999999999994,1,7.0,2.0,3.0,1.0,1.0,Medium,2,48.785642,2.295906
2.8,6.26,35.9,57.3,5,5.734815120103642,286.5,57.3,1,6.0,0.0,0.0,1.0,3.0,Medium,2,19.059062,72.939655
-0.96,7.89,114.1,20.3,25,14.461325144074596,507.5,40.6,1,6.0,1.0,0.0,1.0,1.0,Medium,2,49.20617,-123.112924
33.37,4.6,91.4,28.8,2,19.869522022778217,57.6,86.4,0,6.0,2.0,3.0,1.0,4.0,Low,1,34.816857,135.494918
95.26,9.84,4.4,22.4,25,0.4471540171199014,560.0,22.4,0,0.0,0.0,2.0,0.0,1.0,Low,1,-36.942037,174.705568
29.63,6.61,27.8,31.5,100,4.205742502658846,3150.0,63.0,0,0.0,1.0,0.0,4.0,0.0,Low,1,-29.807949,30.926977
96.37,4.04,62.4,25.0,5,15.445506323004151,125.0,75.0,0,6.0,2.0,3.0,3.0,3.0,Low,1,41.75963,12.596604
63.36,8.64,181.4,43.9,25,20.995346070201307,1097.5,43.9,0,7.0,0.0,2.0,1.0,0.0,Low,1,55.63322,12.561643
1.88,4.92,123.2,49.5,5,25.040599510976605,247.5,0.0,1,8.0,4.0,0.0,0.0,4.0,Medium,2,14.615085,120.851105
99.47,6.26,339.7749999999993,48.0,25,59.87210883049708,1200.0,0.0,0,7.0,4.0,4.0,1.0,0.0,Low,1,37.761364,-122.359514
30.025,7.73,42.7,33.1,50,5.523925583537409,1655.0,0.0,0,6.0,4.0,3.0,3.0,0.0,Low,1,39.992433,-75.126319
138.84,7.23,10.9,39.2,5,1.5076051070468783,196.0,156.8,0,0.0,3.0,1.0,4.0,4.0,Low,1,37.838977,-122.472038
92.96,2.77,91.4,23.5,10,32.996270771585664,235.0,23.5,0,6.0,0.0,2.0,3.0,3.0,Medium,2,35.706335,139.638521
6.07,3.11,48.8,129.5,100,15.69126787373674,12950.0,0.0,0,6.0,4.0,1.0,2.0,3.0,High,0,5.593875,-0.204516
47.8,6.11,21.4,46.6,5,3.502449259493847,233.0,93.2,0,6.0,1.0,0.0,1.0,3.0,Low,1,29.84323,-95.346401
13.92,8.18,50.5,66.0,5,6.1735865848574765,330.0,198.0,0,2.0,2.0,0.0,4.0,1.0,Low,1,21.10357,105.710172
77.82,4.27,19.9,12.7,2,4.660410631356836,25.4,25.4,0,7.0,1.0,1.0,1.0,0.0,Low,1,24.648565,46.682534
79.28,7.38,51.3,36.3,50,6.951210093211256,1814.9999999999998,36.3,0,7.0,0.0,1.0,1.0,4.0,Low,1,51.485491,-0.146689
49.76,8.83,79.5,37.4,2,9.00338731213215,74.8,112.19999999999999,0,7.0,2.0,3.0,3.0,2.0,Low,1,48.850221,2.351908
4.51,7.16,33.5,49.1,5,4.678764415133498,245.5,98.2,1,0.0,1.0,2.0,1.0,1.0,Medium,2,14.577994,120.882965
171.95,5.95,136.6,32.2,25,22.957944608496454,805.0000000000001,64.4,0,7.0,1.0,1.0,3.0,4.0,Low,1,-33.909843,18.499087
153.69,2.29,115.0,23.7,2,50.21812131824752,47.4,71.1,0,1.0,2.0,3.0,4.0,1.0,Medium,2,-34.047768,18.470014
30.025,7.46,91.4,44.4,10,12.251994300275738,444.0,88.8,0,7.0,1.0,0.0,3.0,3.0,Medium,2,-1.319486,36.826243
71.69,5.36,59.3,46.5,2,11.063412195126501,93.0,139.5,0,1.0,2.0,2.0,0.0,3.0,Low,1,51.51482,-0.008762
15.75,8.77,145.3,82.8,25,16.567826034405893,2070.0,0.0,0,7.0,4.0,0.0,1.0,3.0,High,0,22.216858,114.128052
66.69,6.26,48.7,29.2,100,7.779540288274301,2920.0,116.8,0,0.0,3.0,2.0,3.0,2.0,Low,1,-27.481354,152.990227
30.025,10.78,339.7749999999993,91.2,50,34.58252821657865,4560.0,0.0,0,7.0,4.0,4.0,2.0,3.0,High,0,23.088397,113.239884
12.25,3.7,8.6,56.3,25,2.324318042383669,1407.5,112.6,0,6.0,1.0,0.0,4.0,0.0,Low,1,22.540889,114.102755
27.63,2.61,211.4,20.3,5,80.99585825341666,101.5,81.2,0,8.0,3.0,1.0,2.0,0.0,Medium,2,-29.91297,30.905271
-1.15,5.74,254.0,74.9,10,44.250793988163785,749.0,74.9,1,1.0,0.0,0.0,4.0,1.0,Medium,2,23.090813,113.237465
215.05,6.26,44.3,42.7,2,7.076666011715637,85.4,85.4,0,6.0,1.0,1.0,0.0,1.0,Low,1,37.789929,-122.414607
47.45,6.26,165.1,23.0,10,26.37375978632622,230.0,23.0,0,1.0,0.0,0.0,4.0,2.0,Low,1,24.64336,46.686333
-0.94,3.65,9.4,73.0,5,2.5753354100399726,365.0,219.0,1,7.0,2.0,3.0,0.0,3.0,High,0,1.441409,103.78833
5.1,6.26,339.7749999999993,120.8,25,73.73790137715436,3020.0,362.4,0,6.0,2.0,4.0,2.0,0.0,High,0,22.239929,114.104931
13.99,5.49,46.4,59.1,5,8.4517150241985,295.5,59.1,0,2.0,0.0,1.0,4.0,1.0,Low,1,6.522778,3.314364
30.025,5.98,317.8,67.3,25,53.14372383992669,1682.5,134.6,0,1.0,1.0,4.0,1.0,0.0,Medium,2,17.395219,78.467234
41.48,9.46,150.0,69.1,2,15.856220025137393,138.2,138.2,0,0.0,1.0,2.0,0.0,3.0,Low,1,10.779423,106.610244
63.69,6.66,108.9,19.0,10,16.351326799809613,190.0,38.0,0,2.0,1.0,3.0,2.0,4.0,Low,1,25.189682,55.328704
86.12,6.26,36.0,23.1,10,5.750789535479976,231.0,23.1,0,6.0,0.0,0.0,1.0,3.0,Low,1,41.952932,12.430834
110.13,6.58,117.3,31.7,10,17.826720628084153,317.0,63.4,0,6.0,1.0,0.0,1.0,1.0,Low,1,38.86408,-77.020537
30.025,5.8,233.5,8.3,50,40.25855127835987,415.00000000000006,33.2,0,0.0,3.0,3.0,1.0,1.0,Medium,2,24.744683,46.520647
16.53,4.47,58.6,44.4,50,13.10959035885826,2220.0,0.0,0,7.0,4.0,2.0,0.0,1.0,Low,1,22.558538,114.082194
7.4,6.99,71.4,28.0,25,10.214577661548411,700.0,0.0,0,2.0,4.0,1.0,1.0,4.0,Medium,2,29.848178,-95.535065
44.83,6.26,46.6,21.1,5,7.444077565371302,105.5,21.1,0,0.0,0.0,2.0,1.0,0.0,Low,1,17.55357,78.593907
30.025,6.12,89.9,21.5,5,14.689518481178954,107.5,64.5,0,2.0,2.0,2.0,1.0,3.0,Medium,2,12.910081,77.540188
24.83,6.26,18.5,40.0,2,2.9552668446216543,80.0,120.0,0,6.0,2.0,2.0,3.0,3.0,Low,1,40.957551,29.10837
8.61,10.95,25.9,100.7,100,2.3652946435665356,10070.0,201.4,0,7.0,1.0,1.0,3.0,1.0,High,0,-6.277205,106.784594
30.025,4.47,183.8,12.3,50,41.11847624501959,615.0,24.6,0,1.0,1.0,2.0,1.0,1.0,Low,1,24.702001,46.540927
10.86,2.12,87.5,92.8,25,41.27339021985745,2320.0,92.8,0,6.0,0.0,3.0,1.0,3.0,High,0,22.317463,114.093507
72.35,4.12,150.6,38.7,5,36.55330933662783,193.5,0.0,0,0.0,4.0,2.0,1.0,2.0,Low,1,-27.617391,153.023557
4.3,6.26,339.7749999999993,54.2,100,56.613328093725094,5420.0,0.0,1,5.0,4.0,3.0,1.0,1.0,Medium,2,25.890284,-80.167954
9.86,6.26,10.2,72.2,50,1.629390368385993,3610.0,216.60000000000002,0,1.0,2.0,1.0,1.0,0.0,Low,1,6.946996,79.866172
38.52,7.47,153.1,34.0,10,20.49528715490341,340.0,0.0,0,6.0,4.0,0.0,1.0,1.0,Low,1,34.653574,135.499013
84.54,7.8,155.6,42.1,2,19.948692373471317,84.2,168.4,0,6.0,3.0,2.0,4.0,0.0,Low,1,-27.439625,153.102577
12.38,7.29,29.3,25.4,100,4.019198876270403,2540.0,50.8,0,6.0,1.0,0.0,2.0,0.0,Low,1,-12.017418,-77.042791
83.3,6.26,192.5,78.4,25,30.750749599441537,1960.0000000000002,156.8,0,2.0,1.0,3.0,4.0,4.0,Low,1,12.956184,77.56385
12.11,6.51,50.0,47.3,2,7.680479753487322,94.6,0.0,0,6.0,4.0,0.0,3.0,2.0,Low,1,13.81983,100.409085
30.025,5.28,339.7749999999993,70.3,100,80.53015051107857,7030.0,70.3,0,6.0,0.0,4.0,1.0,3.0,Medium,2,-22.762592,-43.178002
30.025,3.9,91.4,26.4,5,23.435837344006814,132.0,52.8,0,4.0,1.0,2.0,3.0,4.0,Medium,2,24.988898,121.456815
48.24,4.88,129.2,66.9,50,26.47535558328774,3345.0000000000005,200.70000000000002,0,7.0,2.0,2.0,4.0,1.0,Low,1,23.196883,72.733346
10.67,6.76,182.6,23.1,5,27.011794361250946,115.5,69.30000000000001,0,1.0,2.0,1.0,1.0,0.0,Low,1,22.999735,72.739378
30.025,5.29,189.2,59.9,10,35.76552785344451,599.0,0.0,0,7.0,4.0,1.0,4.0,1.0,Low,1,37.580087,126.995149
47.43,4.54,115.8,19.5,5,25.506551747683375,97.5,39.0,0,7.0,1.0,0.0,2.0,2.0,Low,1,17.34567,78.435331
30.025,2.07,286.0,13.7,25,138.16358375080316,342.5,54.8,0,1.0,3.0,3.0,1.0,4.0,High,0,22.381509,88.363866
9.32,7.79,106.7,31.1,25,13.697029913953898,777.5,0.0,0,7.0,4.0,0.0,1.0,4.0,Low,1,41.494167,2.061047
92.24,3.66,204.6,26.2,10,55.90148660796008,262.0,78.6,0,1.0,2.0,2.0,1.0,1.0,Low,1,24.961497,121.620848
68.26,9.7,30.1,45.0,50,3.103089584443728,2250.0,180.0,0,2.0,3.0,0.0,1.0,2.0,Low,1,3.188477,101.738006
5.78,2.36,189.2,69.6,25,80.16915182562785,1739.9999999999998,0.0,0,1.0,4.0,1.0,1.0,3.0,Medium,2,38.913162,-77.099411
24.57,6.37,21.0,41.8,2,3.2966981213530278,83.6,125.39999999999999,0,0.0,2.0,2.0,2.0,1.0,Low,1,39.998389,-75.252837
77.0,6.36,150.8,19.4,2,23.710654542996004,38.8,58.199999999999996,0,6.0,2.0,0.0,0.0,3.0,Low,1,-34.648581,-58.368667
13.72,9.01,128.7,26.4,50,14.284112892216546,1320.0,105.6,0,7.0,3.0,1.0,1.0,3.0,Low,1,29.81638,-95.317252
243.51,8.1,57.7,17.1,100,7.123447995743216,1710.0000000000002,51.300000000000004,0,7.0,2.0,3.0,0.0,0.0,Low,1,-33.968261,18.466638
119.77,5.78,59.6,41.6,2,10.311400845327258,83.2,0.0,0,6.0,4.0,2.0,1.0,1.0,Low,1,-29.815039,31.04753
18.38,3.89,35.9,35.2,5,9.228768049439461,176.0,140.8,0,0.0,3.0,0.0,2.0,1.0,Low,1,14.560454,121.091822
12.07,4.06,91.4,57.2,5,22.512259822020148,286.0,114.4,0,1.0,1.0,2.0,1.0,1.0,Low,1,14.555095,120.768753
33.59,6.26,39.1,19.4,5,6.245996412146307,97.0,77.6,0,0.0,3.0,1.0,4.0,3.0,Low,1,53.547843,10.056854
81.94,4.74,20.2,88.0,50,4.261594384821973,4400.0,0.0,0,0.0,4.0,1.0,1.0,3.0,High,0,-23.561817,-46.664354
15.67,8.54,49.5,41.4,5,5.796246140227003,207.0,82.8,0,2.0,1.0,2.0,1.0,1.0,Low,1,45.503508,-73.499706
47.77,3.51,38.3,39.9,5,10.911649824359474,199.5,119.69999999999999,0,6.0,2.0,2.0,0.0,1.0,Low,1,40.655767,-73.973597
26.95,6.26,128.9,30.8,5,20.591021420093583,154.0,92.4,0,7.0,2.0,0.0,3.0,4.0,Low,1,29.873963,-90.106716
8.8,4.68,88.8,59.0,100,18.974318430943526,5900.0,177.0,0,7.0,2.0,1.0,0.0,3.0,Low,1,34.564401,135.491588
-1.61,3.09,84.9,25.2,2,27.475639237413475,50.4,75.6,1,6.0,2.0,0.0,1.0,3.0,High,0,-33.850269,151.201521
30.025,8.23,339.7749999999993,47.8,10,47.20528893646545,478.0,191.2,0,6.0,3.0,3.0,1.0,1.0,High,0,37.811049,-122.48714
113.79,4.34,337.2,48.6,10,77.69567351227302,486.0,145.8,0,1.0,2.0,3.0,3.0,1.0,Low,1,-12.076004,-76.937523
12.73,7.24,3.9,20.7,5,0.5386732891252912,103.5,0.0,0,0.0,4.0,2.0,1.0,1.0,Low,1,29.847333,-95.439544
78.6,2.66,91.4,44.4,10,34.36077307980045,444.0,88.8,0,8.0,1.0,2.0,1.0,1.0,Medium,2,55.725958,12.631151
69.12,9.22,108.4,22.0,10,11.757037139872951,220.0,88.0,0,0.0,3.0,0.0,4.0,1.0,Low,1,18.515805,73.893303
30.025,5.2,32.5,42.7,5,6.249987980792345,213.5,170.8,0,2.0,3.0,2.0,4.0,1.0,High,0,4.607249,-73.997026
63.78,4.5,74.9,29.1,5,16.644407456872322,145.5,29.1,0,1.0,0.0,3.0,2.0,1.0,Low,1,39.899265,-75.183478
77.69,5.33,91.4,37.9,2,17.148185463066675,75.8,75.8,0,6.0,1.0,0.0,1.0,2.0,Low,1,-23.653911,-46.666966
55.37,8.6,339.7749999999993,43.7,5,59.453419240210195,218.5,87.4,0,0.0,1.0,4.0,3.0,3.0,Low,1,37.55904,126.911568
49.63,4.87,70.9,54.0,5,14.55849166634155,270.0,108.0,0,0.0,1.0,1.0,3.0,4.0,Low,1,37.956735,23.651223
1.31,8.0,66.3,85.6,2,8.287489640637949,171.2,85.6,1,7.0,0.0,2.0,1.0,3.0,High,0,51.976994,4.404026
51.2,8.09,273.4,31.0,5,33.79476663193247,155.0,31.0,0,1.0,0.0,3.0,2.0,4.0,Low,1,37.600544,126.888601
16.93,10.72,39.8,45.6,50,3.712683103840388,2280.0,182.4,0,7.0,3.0,0.0,1.0,2.0,Low,1,28.589878,77.089514
40.94,2.53,339.7749999999993,73.6,50,179.9992885403615,3679.9999999999995,147.2,0,1.0,1.0,4.0,2.0,4.0,Medium,2,48.735647,2.343678
41.35,4.38,97.6,60.5,100,22.2830541482782,6050.0,242.0,0,6.0,3.0,1.0,4.0,1.0,Low,1,18.485636,73.834072
21.61,5.48,47.4,30.4,2,8.649619252519612,60.8,60.8,0,7.0,1.0,0.0,1.0,3.0,Low,1,25.317464,55.26053
12.45,8.47,36.0,37.3,2,4.250290141333953,74.6,74.6,0,0.0,1.0,0.0,1.0,1.0,Low,1,31.297324,121.566268
11.45,3.41,91.4,66.0,5,26.80344045911889,330.0,66.0,0,6.0,0.0,3.0,1.0,1.0,Low,1,6.926764,79.964027
-2.17,2.53,238.6,47.3,25,94.30792763664967,1182.5,141.89999999999998,1,1.0,2.0,2.0,0.0,1.0,High,0,25.86395,-80.226215
8.71,6.71,91.3,24.4,25,13.606537099050524,610.0,73.19999999999999,0,0.0,2.0,1.0,1.0,0.0,Low,1,29.956204,-90.08749
24.58,9.25,26.6,37.7,10,2.8756725668404686,377.0,150.8,0,7.0,3.0,1.0,2.0,3.0,Low,1,35.741148,139.552366
14.7,4.34,301.4,20.6,10,69.44684459252399,206.0,61.800000000000004,0,8.0,2.0,1.0,0.0,1.0,Low,1,42.009736,12.572159
45.99,9.58,91.4,16.1,10,9.540699853131677,161.0,64.4,0,7.0,3.0,2.0,1.0,1.0,Low,1,45.463651,-73.619883
30.025,5.55,139.0,16.3,2,25.044999918919068,32.6,16.3,0,1.0,0.0,0.0,4.0,3.0,Low,1,55.752492,12.564916
10.47,6.01,88.4,34.3,25,14.708794161740165,857.4999999999999,68.6,0,2.0,1.0,0.0,1.0,0.0,Low,1,48.71189,2.261193
94.76,6.98,141.8,67.6,2,20.31515714160868,135.2,202.79999999999998,0,4.0,2.0,3.0,4.0,1.0,Low,1,41.944682,12.62506
30.025,9.45,49.8,111.8,25,5.269835693295563,2795.0,335.4,0,7.0,2.0,0.0,2.0,1.0,High,0,22.518045,114.052657
30.025,2.72,245.7,123.9,100,90.33055025532992,12390.0,0.0,0,4.0,4.0,0.0,1.0,4.0,High,0,13.765259,100.498268
30.025,6.26,214.5,79.5,25,34.265120982234855,1987.5,0.0,0,6.0,4.0,3.0,2.0,3.0,Low,1,-23.607566,-46.65442
64.2,5.17,180.2,12.6,50,34.85486488420719,630.0,37.8,0,6.0,2.0,3.0,3.0,0.0,Low,1,25.213652,51.455758
66.65,9.97,5.1,38.8,2,0.5115340907381236,77.6,116.39999999999999,0,2.0,2.0,1.0,3.0,1.0,Low,1,41.056322,28.958126
95.42,8.45,68.4,85.8,10,8.09466497672784,858.0,85.8,0,0.0,0.0,2.0,1.0,1.0,High,0,25.032768,121.597906
73.17,9.22,91.4,38.7,2,9.9132213522545,77.4,154.8,0,2.0,3.0,2.0,1.0,4.0,Low,1,-36.813056,174.879812
90.88,6.55,145.5,45.7,50,22.21370654395948,2285.0,182.8,0,8.0,3.0,0.0,3.0,0.0,Low,1,-23.490872,-46.688
30.025,6.26,36.2,45.8,25,5.782738366232643,1145.0,91.6,0,6.0,1.0,1.0,0.0,0.0,Low,1,1.428376,103.898851
45.72,6.95,76.0,35.1,5,10.93523606440854,175.5,0.0,0,6.0,4.0,2.0,1.0,4.0,Low,1,-34.612,-58.279973
0.78,8.41,339.7749999999993,81.3,50,47.20565136069993,4065.0,243.89999999999998,1,7.0,2.0,4.0,1.0,3.0,High,0,22.490704,113.964178
72.22,3.72,268.7,26.8,50,72.23098862637465,1340.0,0.0,0,6.0,4.0,3.0,4.0,3.0,Low,1,-12.034653,-77.222973
10.34,8.36,1.9,32.4,2,0.2272724554157232,64.8,0.0,0,0.0,4.0,2.0,3.0,1.0,Low,1,22.566326,114.00883
8.17,4.15,91.4,27.4,2,22.024043315558277,54.8,0.0,0,0.0,4.0,3.0,1.0,3.0,Low,1,30.105616,-90.054217
13.04,3.05,311.2,47.4,25,102.03245235261524,1185.0,189.6,0,8.0,3.0,1.0,1.0,1.0,Low,1,41.397694,2.217602
10.04,8.28,130.2,99.9,50,15.724618690074047,4995.0,399.6,0,2.0,3.0,3.0,0.0,3.0,High,0,14.700704,120.832512
-1.2,8.66,91.4,38.7,5,10.554260329953431,193.5,38.7,1,7.0,0.0,3.0,1.0,4.0,Medium,2,5.62251,-0.22747
15.39,6.26,88.0,77.4,10,14.057485531173274,774.0,77.4,0,2.0,0.0,2.0,3.0,4.0,Low,1,1.30593,103.844515
87.97,6.26,227.1,60.3,10,36.277897319652844,603.0,120.6,0,2.0,1.0,3.0,1.0,4.0,Low,1,23.757532,90.45494
6.57,6.32,129.6,143.3,5,20.50629666725211,716.5,573.2,0,6.0,3.0,3.0,1.0,4.0,High,0,20.949414,105.798996
48.15,7.55,107.1,64.7,5,14.185411674951425,323.5,0.0,0,6.0,4.0,0.0,3.0,3.0,Low,1,10.817452,106.71885
30.025,6.26,339.7749999999993,54.4,10,56.07019797092976,544.0,163.2,0,1.0,2.0,2.0,3.0,3.0,Low,1,37.961924,23.775224
3.06,5.0,53.8,13.1,2,10.75997848004304,26.2,52.4,1,6.0,3.0,1.0,0.0,3.0,Medium,2,41.304475,2.080163
41.29,8.37,140.9,12.6,5,16.833910592699414,63.0,12.6,0,2.0,0.0,0.0,1.0,4.0,Low,1,41.924244,12.483199
-0.93,7.33,55.1,49.7,50,7.517042950828171,2485.0,198.8,1,6.0,3.0,1.0,1.0,1.0,High,0,49.316981,-123.137074
34.24,3.89,264.1,42.8,50,67.89185631913543,2140.0,42.8,0,6.0,0.0,3.0,1.0,4.0,Low,1,-29.845824,30.983056
7.78,6.36,304.0,29.7,5,47.79866698322802,148.5,59.4,0,6.0,1.0,3.0,1.0,0.0,Medium,2,19.092199,72.943521
6.76,6.26,244.9,82.8,50,39.121343256640166,4140.0,0.0,0,1.0,4.0,2.0,1.0,4.0,High,0,13.092705,80.278673
10.5,8.82,58.6,29.0,50,6.643983396844222,1450.0,87.0,0,2.0,2.0,0.0,1.0,1.0,Low,1,1.322321,103.694293
25.6,4.42,95.2,20.7,50,21.538412809020798,1035.0,41.4,0,2.0,1.0,2.0,1.0,4.0,Low,1,-29.920951,30.815061
44.41,6.53,91.4,56.3,5,13.996915778076911,281.5,112.6,0,0.0,1.0,3.0,0.0,3.0,Low,1,4.695238,-74.196858
30.025,6.57,35.7,60.4,2,5.43378168374173,120.8,0.0,0,6.0,4.0,2.0,1.0,3.0,High,0,45.449574,-73.639542
19.91,4.49,11.1,75.3,25,2.4721548504346313,1882.5,150.6,0,6.0,1.0,2.0,0.0,3.0,Low,1,19.076808,72.903393
28.07,7.13,19.8,36.4,2,2.7769947026722264,72.8,109.19999999999999,0,7.0,2.0,2.0,4.0,1.0,Low,1,29.817758,-95.350056
30.025,6.93,34.3,17.6,2,4.949487807376902,35.2,0.0,0,0.0,4.0,1.0,1.0,1.0,Medium,2,25.367712,51.612383
61.93,5.75,57.9,33.6,2,10.069547705134426,67.2,67.2,0,7.0,1.0,0.0,3.0,1.0,Low,1,39.989085,-75.233734
15.02,7.6,62.9,50.5,100,8.276304899598816,5050.0,0.0,0,6.0,4.0,2.0,3.0,1.0,Low,1,14.533617,120.898454
8.77,5.43,16.1,24.9,2,2.965003747691073,49.8,99.6,0,6.0,3.0,1.0,1.0,3.0,Low,1,29.715167,-95.319324
4.44,3.65,91.4,58.7,50,25.041027284856757,2935.0,117.4,1,1.0,1.0,3.0,3.0,4.0,Medium,2,5.629864,-0.380004
109.67,9.31,120.4,20.7,2,12.932316936286858,41.4,20.7,0,2.0,0.0,1.0,3.0,0.0,Low,1,19.464859,-99.138764
1.95,4.79,93.5,76.2,10,19.51979223425421,762.0,228.60000000000002,1,0.0,2.0,3.0,2.0,1.0,High,0,19.155942,72.792529
76.99,9.3,16.0,21.8,5,1.720428257604024,109.0,21.8,0,7.0,0.0,2.0,1.0,4.0,Low,1,12.931142,77.554687
101.24,5.74,67.9,32.2,5,11.829247684237485,161.0,96.60000000000001,0,0.0,2.0,1.0,0.0,4.0,Low,1,37.757627,-122.456186
72.95,10.76,76.0,61.7,10,7.063190461718902,617.0,61.7,0,7.0,0.0,0.0,1.0,4.0,Low,1,17.430776,78.427127
23.85,6.26,198.3,85.5,25,31.677265691268868,2137.5,171.0,0,0.0,1.0,3.0,0.0,4.0,High,0,23.04878,113.282579
7.31,5.81,97.0,55.9,25,16.695324104433556,1397.5,223.6,0,6.0,3.0,0.0,1.0,0.0,Medium,2,6.457921,3.376924
17.52,5.91,58.8,81.3,50,9.949221744125644,4065.0,243.89999999999998,0,7.0,2.0,0.0,3.0,3.0,High,0,13.802464,100.668429
68.73,2.28,72.5,60.9,50,31.798106148657244,3045.0,182.7,0,6.0,2.0,0.0,2.0,1.0,Medium,2,23.827949,90.555143
0.32,8.46,169.9,45.1,5,20.082718578346835,225.5,135.3,1,1.0,2.0,2.0,1.0,1.0,Medium,2,22.240192,114.176122
78.06,6.26,175.3,42.6,2,28.003150154712216,85.2,42.6,0,6.0,0.0,2.0,1.0,4.0,Low,1,-23.534136,-46.579372
30.025,6.26,91.4,57.3,2,14.600615653968607,114.6,171.89999999999998,0,6.0,2.0,0.0,1.0,3.0,Low,1,23.12439,72.639583
12.03,5.21,0.7,50.3,2,0.13435674787572385,100.6,150.89999999999998,0,7.0,2.0,1.0,1.0,4.0,Low,1,23.146377,113.298146
9.75,5.86,43.5,34.9,2,7.423195523557127,69.8,104.69999999999999,0,7.0,2.0,2.0,1.0,1.0,Low,1,22.553199,88.374015
3.84,6.57,23.3,64.7,5,3.546417737568132,323.5,129.4,1,7.0,1.0,2.0,0.0,1.0,Medium,2,19.178037,72.814167
20.55,7.79,11.8,24.9,5,1.5147605715525398,124.5,49.8,0,0.0,1.0,1.0,4.0,3.0,Low,1,-1.351142,36.729326
49.06,7.41,0.3,29.4,5,0.04048577532284032,147.0,117.6,0,7.0,3.0,2.0,1.0,1.0,Low,1,28.733684,77.224409
38.11,1.57,297.9,26.1,5,189.7440143693352,130.5,78.30000000000001,0,1.0,2.0,2.0,4.0,4.0,Medium,2,53.592178,9.957154
30.025,6.25,96.4,26.8,50,15.423975321639487,1340.0,26.8,0,7.0,0.0,1.0,2.0,0.0,Medium,2,29.814959,-95.325245
5.22,6.2,83.6,55.6,25,13.483849219598033,1390.0,0.0,0,1.0,4.0,0.0,3.0,2.0,Medium,2,25.772128,-80.233645
-0.75,6.22,1.5,84.9,2,0.24115716855760685,169.8,84.9,1,7.0,0.0,1.0,1.0,0.0,High,0,13.116296,80.329644
30.025,6.73,17.2,56.0,2,2.5557168562899606,112.0,168.0,0,6.0,2.0,2.0,0.0,1.0,Low,1,37.852055,-122.430698
17.46,4.65,81.2,52.1,25,17.46232803800422,1302.5,104.2,0,2.0,1.0,0.0,2.0,1.0,Low,1,25.861584,-80.202591
30.025,9.55,40.1,96.0,2,4.198948482776458,192.0,384.0,0,0.0,3.0,1.0,3.0,2.0,High,0,22.45687,114.213275
12.3,3.99,91.4,55.2,50,22.907210758870278,2760.0,110.4,0,6.0,1.0,1.0,3.0,3.0,Low,1,51.984869,4.454636
18.23,10.4,57.3,63.5,50,5.509610086913377,3175.0,127.0,0,2.0,1.0,1.0,4.0,2.0,Low,1,5.651272,-0.128163
46.26,10.44,60.3,44.6,5,5.775856536535885,223.0,89.2,0,2.0,1.0,0.0,1.0,2.0,Low,1,3.173099,101.692072
3.14,4.49,160.0,48.3,10,35.63466451076947,483.0,96.6,1,6.0,1.0,0.0,3.0,1.0,Medium,2,40.94383,29.012533
13.42,4.6,86.2,78.5,10,18.739089697631094,785.0,157.0,0,2.0,1.0,0.0,2.0,3.0,Low,1,-22.940979,-43.079946
16.12,4.84,291.5,51.4,25,60.227148291015936,1285.0,51.4,0,6.0,0.0,3.0,2.0,0.0,Low,1,25.872394,-80.174937
66.66,6.53,28.8,11.4,50,4.410406722194913,570.0,34.2,0,6.0,2.0,1.0,1.0,0.0,Low,1,38.863164,-76.867894
31.41,5.37,339.7749999999993,24.2,2,81.19165513658261,48.4,72.6,0,7.0,2.0,3.0,2.0,1.0,Low,1,17.343763,78.524928
44.73,6.35,339.7749999999993,21.0,25,66.06288808994002,525.0,84.0,0,5.0,3.0,4.0,1.0,1.0,Low,1,35.833125,139.668805
30.025,3.69,49.6,64.7,10,13.441697989978348,647.0,194.10000000000002,0,1.0,2.0,0.0,0.0,3.0,Low,1,7.009007,79.879127
104.2,5.44,84.2,38.0,5,15.47791272442514,190.0,152.0,0,6.0,3.0,0.0,1.0,0.0,Low,1,38.065388,23.760612
2.38,7.92,330.0,30.0,5,41.66661405730549,150.0,30.0,1,7.0,0.0,3.0,1.0,4.0,Medium,2,55.65663,12.541055
3.03,10.95,129.3,20.2,10,11.808208394330237,202.0,80.8,1,3.0,3.0,3.0,1.0,2.0,Medium,2,-1.28514,36.89165
56.33,4.97,16.7,30.5,50,3.360154204921117,1525.0,91.5,0,7.0,2.0,3.0,3.0,4.0,Low,1,25.073592,121.459319
